distance,postcode,bedroom,bathroom,car,landsize,building area,year built
11.000000,3018,3,1,2,636,0,0
11.000000,3018,4,2,2,288,180,1970
11.000000,3018,4,2,4,615,180,1985
11.000000,3018,3,1,1,399,0,0
15.500000,3028,3,1,2,466,107,1975
9.400000,3025,3,2,2,529,130,1965
9.400000,3025,3,1,1,276,88,1965
9.400000,3025,4,2,5,562,146,1950
9.400000,3025,2,1,1,170,100,2001
12.800000,3022,3,1,1,603,111,1965
6.300000,3143,2,1,2,0,63,1960
4.300000,3032,3,1,2,159,129,2011
4.300000,3032,2,1,1,319,117,1900
4.300000,3032,3,1,2,523,129,2011
10.200000,3147,4,2,1,803,154,1965
10.200000,3147,3,2,2,343,1,2000
21.500000,3195,4,2,2,612,154,1960
21.500000,3195,4,2,2,383,170,1975
9.500000,3034,4,1,1,538,110,1965
9.500000,3034,3,1,2,561,103,1990
9.500000,3034,5,2,3,577,166,1985
7.900000,3103,2,1,1,0,0,1960
7.900000,3103,5,3,2,785,0,0
9.700000,3104,5,4,2,742,262,1980
9.700000,3104,3,1,2,939,0,0
9.700000,3104,4,1,2,683,0,0
9.700000,3104,4,4,3,929,266,1960
39.000000,3807,4,2,2,900,244,2005
17.299999,3193,3,3,2,252,203,2007
8.800000,3081,2,1,1,617,109,0
0.980000,1960,0,0,0,0,0,0
11.400000,3204,3,1,3,585,134,1930
11.400000,3204,3,2,2,672,0,0
11.400000,3204,2,1,1,834,75,1967
11.400000,3204,5,2,2,591,188,1950
13.800000,3165,2,1,1,230,100,1990
35.200001,3806,4,2,2,520,185,0
35.200001,3806,3,2,2,840,153,1980
13.400000,3130,3,1,4,624,110,1960
13.400000,3130,3,2,1,232,103,2014
8.600000,3019,3,1,1,158,137,2002
10.300000,3187,2,1,1,972,82,1950
10.300000,3187,3,2,1,279,160,1990
14.000000,3047,1,1,1,1312,97,1960
14.000000,3047,3,1,1,583,100,1960
14.000000,3047,3,1,1,639,0,0
5.200000,3056,3,1,1,322,107,1920
5.200000,3056,2,1,0,196,101,1922
5.200000,3056,3,2,1,470,140,2012
5.200000,3056,4,3,6,733,238,1950
4.000000,3057,1,1,1,0,49,2011
12.100000,3083,4,1,1,535,132,1990
12.100000,3083,5,2,2,627,268,1991
12.100000,3083,3,1,3,539,142,1960
14.800000,3023,4,2,2,447,222,2008
7.700000,3124,3,2,4,605,195,2006
1.600000,3053,3,1,0,98,0,0
3.500000,3054,3,2,0,107,135,1890
10.100000,3163,2,1,2,0,86,1975
10.100000,3163,2,1,1,618,68,1960
10.100000,3163,3,1,2,184,133,1990
31.200001,3197,3,2,1,355,170,1950
7.800000,3161,2,1,1,816,88,2007
11.700000,3148,3,3,3,209,207,2012
27.000000,3196,2,1,2,278,104,1980
17.900000,3192,4,2,1,536,190,1960
17.900000,3192,3,1,2,539,169,1970
3.600000,3068,2,2,1,533,110,2011
6.700000,3058,3,1,2,579,143,1930
6.700000,3058,3,2,2,190,142,2015
2.000000,3066,2,1,0,0,94,1890
20.600000,3064,6,3,2,752,40,1925
20.600000,3064,3,2,2,654,185,1999
20.600000,3064,3,2,2,448,150,2008
20.600000,3064,3,2,2,490,122,2003
0.250000,0,0,0,0,0,0,0
20.600000,3064,3,2,2,350,161,2014
20.600000,3064,4,2,2,448,188,2011
20.600000,3064,4,2,2,420,148,2015
23.000000,3136,3,1,1,1018,0,0
24.700001,3175,3,1,1,713,145,1960
24.700001,3175,3,2,10,734,125,1995
24.700001,3175,3,1,2,630,0,0
24.700001,3175,5,2,4,779,186,1970
7.900000,3103,2,1,2,1533,0,0
14.800000,3023,3,3,6,585,170,2000
18.000000,3037,4,2,2,344,105,2009
0.900000,1995,0,0,0,0,0,0
18.000000,3037,3,2,2,668,153,1995
12.400000,3108,5,3,2,851,215,1975
14.300000,3109,3,1,2,195,121,2010
14.300000,3109,4,3,2,417,203,1980
16.100000,3111,3,1,2,726,116,1960
28.799999,3177,2,1,2,590,74,1960
1.300000,3002,1,1,1,0,60,1990
27.000000,3196,2,1,2,224,104,2000
7.200000,3185,3,2,2,458,165,1900
7.200000,3185,3,1,2,1405,117,1965
18.000000,3095,3,2,2,247,127,2009
7.200000,3184,2,1,1,371,0,1980
7.200000,3184,2,1,1,637,73,1970
7.200000,3184,2,2,1,0,104,2013
19.600000,3076,4,2,2,500,0,2010
19.600000,3076,3,1,1,216,0,0
19.600000,3076,3,1,2,400,0,0
7.500000,3040,3,1,1,393,0,2001
7.500000,3040,1,1,1,0,0,0
8.200000,3041,3,1,2,811,152,1925
13.100000,3060,2,1,1,779,102,1950
24.799999,3156,3,1,2,968,118,1955
3.400000,3031,2,1,1,0,70,2011
5.100000,3011,2,1,1,1909,110,2007
5.100000,3011,3,1,3,312,106,1880
5.100000,3011,4,2,1,180,206,1994
5.100000,3011,4,1,3,446,101,1880
0.700000,1920,0,0,0,0,0,0
15.400000,3131,3,1,1,404,114,1960
15.400000,3131,3,1,1,590,114,1960
38.000000,3199,4,2,2,580,0,0
38.000000,3199,3,1,1,642,0,0
12.900000,3043,3,1,1,556,112,1960
12.900000,3043,3,1,2,573,121,1970
7.300000,3146,2,1,1,200,62,1970
7.300000,3146,2,1,1,1101,73,1970
16.700001,3150,2,1,1,345,120,2012
16.700001,3150,2,1,1,235,106,1980
16.700001,3150,5,2,3,650,152,1975
16.700001,3150,4,2,2,248,169,1970
16.700001,3150,3,1,1,729,102,1960
16.700001,3150,5,2,2,803,0,0
16.700001,3150,3,2,2,365,124,1996
11.200000,3046,2,1,2,201,201,2000
11.200000,3046,3,2,5,627,173,1960
11.200000,3046,2,1,1,144,73,2010
16.100000,3088,3,2,2,672,132,1954
20.400000,3059,3,1,1,321,204,1990
11.200000,3046,4,1,2,652,158,1960
11.200000,3046,3,1,2,325,100,1950
13.800000,3188,3,2,2,720,113,1994
13.800000,3188,3,2,2,220,139,2014
5.300000,3122,2,1,1,2338,0,0
6.200000,3123,2,1,1,0,0,0
21.299999,3135,4,2,3,801,180,1957
21.299999,3135,3,1,2,693,129,1950
8.900000,3084,3,1,3,827,118,1950
8.800000,3081,2,1,4,600,0,0
8.800000,3081,4,2,2,409,151,1950
16.000000,3190,3,2,2,725,180,2006
16.000000,3190,4,2,2,719,719,1998
18.000000,3037,4,2,4,788,236,1995
18.400000,3029,3,1,1,609,109,1986
18.400000,3029,4,2,2,680,205,1985
18.400000,3029,4,2,1,570,136,1971
12.300000,3166,2,1,1,0,70,1970
7.800000,3079,2,1,2,229,113,2005
7.800000,3079,4,3,2,181,154,2016
14.000000,3047,3,1,3,588,92,1960
14.000000,3021,4,2,2,617,0,0
11.700000,3033,3,2,2,669,166,2000
11.700000,3033,3,2,1,300,113,1950
11.700000,3033,4,1,1,534,0,1959
5.400000,3101,2,1,2,0,90,1887
14.000000,3021,3,2,3,543,106,1980
0.900000,1980,0,0,0,0,0,0
31.700001,3337,4,2,2,685,141,1970
31.700001,3337,3,1,1,654,0,0
16.299999,3075,3,1,2,806,140,1964
16.299999,3075,3,1,2,535,104,1970
41.000000,3910,3,1,2,230,102,2002
41.000000,3910,4,2,6,2026,327,1903
6.400000,3012,3,1,2,523,93,1950
0.820000,1950,0,0,0,0,0,0
6.400000,3012,3,1,5,653,109,1930
6.400000,3012,2,1,2,312,89,1990
6.400000,3012,2,1,2,249,140,2012
8.400000,3145,3,1,1,697,110,1980
4.300000,3032,3,2,2,91,132,2000
4.300000,3032,2,1,2,0,93,1940
17.400000,3048,3,1,1,658,94,1990
29.799999,3338,3,1,2,584,115,1983
29.799999,3338,3,1,1,611,115,1985
29.799999,3338,3,2,2,800,0,0
29.799999,3338,3,1,2,592,115,1983
31.700001,3337,3,2,0,582,19,1976
17.900000,3082,3,2,2,602,129,1980
17.200001,3132,3,1,2,774,132,1975
0.600000,1950,0,0,0,0,0,0
17.200001,3132,4,3,2,374,170,2000
6.200000,3039,1,1,1,0,55,2015
21.500000,3195,1,1,1,57,42,1978
14.200000,3149,3,2,4,714,0,0
14.200000,3149,2,1,1,161,82,1970
14.200000,3149,4,2,2,766,0,0
18.799999,3170,3,2,2,197,132,2005
18.799999,3170,3,2,2,246,3,2002
18.799999,3170,3,2,2,434,104,1960
6.200000,3015,3,2,3,449,154,0
0.300000,1940,0,0,0,0,0,0
10.400000,3042,4,2,2,650,163,1975
10.400000,3042,4,2,1,270,178,0
0.740000,2008,0,0,0,0,0,0
22.700001,3174,2,1,3,197,82,1998
22.700001,3174,3,1,1,603,130,1970
1.800000,3051,2,1,1,0,53,2010
5.300000,3070,3,2,1,196,0,1910
5.300000,3070,3,1,1,390,112,1920
5.300000,3070,1,1,1,1279,49,1960
5.300000,3070,3,1,2,771,0,1950
15.500000,3167,4,2,2,558,243,2010
47.299999,3810,4,2,2,600,300,2010
8.500000,3044,2,1,1,133,0,0
8.500000,3044,2,1,1,129,88,1940
0.300000,2012,0,0,0,0,0,0
8.500000,3044,2,1,1,164,80,1940
0.700000,2008,0,0,0,0,0,0
8.500000,3044,2,1,1,103,111,2010
8.500000,3044,2,1,1,205,105,1998
3.500000,3207,2,1,1,712,0,1968
4.600000,3181,2,2,1,0,76,1970
8.400000,3072,1,1,1,631,34,1965
8.400000,3072,1,1,1,629,41,1965
8.400000,3072,1,1,1,102,43,2000
8.400000,3072,3,1,3,397,107,1925
12.000000,3073,2,1,1,134,0,2013
12.000000,3073,2,1,1,89,65,1965
12.000000,3073,2,2,1,126,114,2010
12.000000,3073,5,2,2,499,251,2015
12.000000,3073,4,1,2,846,0,0
2.400000,3121,2,1,1,3512,51,2011
2.400000,3121,3,2,1,83,164,2014
2.400000,3121,2,2,2,2044,89,2008
2.400000,3121,2,2,2,92,141,1940
2.400000,3121,2,2,1,2226,77,2011
19.900000,3134,3,2,2,918,145,1975
19.900000,3134,3,2,2,651,162,1977
21.299999,3135,3,2,2,502,140,2009
20.600000,3064,3,2,2,523,175,2000
15.200000,3191,3,2,1,390,125,1950
15.200000,3191,2,1,1,208,82,1970
22.200001,3179,4,2,2,1134,152,1970
22.200001,3179,4,2,2,960,179,1985
5.100000,3011,3,2,2,0,0,2005
20.500000,3752,3,2,2,454,118,2008
20.500000,3752,4,2,2,639,187,2008
20.500000,3752,5,3,4,700,270,2010
20.500000,3752,3,2,2,330,118,2008
2.700000,3141,2,1,1,0,64,1965
2.700000,3141,1,1,1,0,43,1960
2.700000,3141,2,2,1,0,63,2014
2.700000,3141,2,2,2,0,133,1995
20.799999,3171,2,2,2,155,89,0
0.250000,0,0,0,0,0,0,0
22.200001,3172,3,1,2,638,105,1980
14.000000,3021,3,1,3,581,126,1980
5.000000,3182,1,1,1,0,49,1971
5.000000,3182,2,1,0,0,107,1950
5.000000,3182,2,1,1,463,60,1960
5.000000,3182,3,2,1,128,265,1890
8.200000,3041,4,1,2,750,185,1960
31.700001,3429,3,1,3,678,127,1975
31.700001,3429,3,1,4,606,96,1994
10.500000,3020,3,1,3,703,123,1950
10.500000,3020,4,2,1,283,181,1999
0.600000,2005,0,0,0,0,0,0
10.500000,3020,3,1,0,557,142,1920
10.500000,3020,3,1,2,697,0,0
10.500000,3020,3,2,1,358,27,1999
10.500000,3020,4,2,2,699,0,0
10.200000,3127,3,1,2,829,0,0
10.200000,3127,2,1,1,858,0,0
10.200000,3127,4,2,2,861,0,0
10.200000,3127,2,1,1,180,0,0
18.000000,3037,4,2,2,1017,156,2000
18.000000,3037,3,2,2,360,231,2000
18.400000,3029,4,2,2,371,156,2006
18.400000,3029,3,2,2,400,153,2009
18.400000,3029,3,2,2,326,162,2012
18.000000,3037,3,2,2,389,161,2005
18.000000,3037,3,2,1,343,119,2011
18.000000,3037,5,3,2,450,260,2011
15.500000,3038,4,2,1,645,0,1987
15.500000,3038,3,2,1,655,138,1980
15.500000,3038,4,3,6,876,330,1990
15.500000,3038,3,3,2,654,0,1991
15.500000,3038,3,2,2,198,143,2004
15.500000,3106,4,2,2,812,33,2005
15.500000,3106,5,3,3,767,315,1995
12.400000,3107,4,2,4,729,240,1970
12.400000,3107,4,2,2,774,195,1970
12.400000,3107,2,1,1,217,115,2005
15.300000,3074,3,1,2,526,116,1970
15.300000,3074,3,1,2,584,121,1965
15.300000,3074,3,1,2,685,135,1970
7.000000,3071,3,1,2,396,113,1930
4.100000,3142,2,1,1,0,84,1935
4.100000,3142,2,2,1,0,84,1935
4.100000,3142,2,1,1,0,67,1970
12.900000,3043,3,1,1,778,112,1960
17.200001,3133,3,1,1,653,119,1970
14.700000,3152,3,1,2,730,141,2001
14.700000,3152,3,1,2,169,141,2001
14.500000,3087,3,1,1,598,104,0
0.400000,1975,0,0,0,0,0,0
14.500000,3087,3,1,2,600,115,1974
14.500000,3087,3,1,2,766,0,0
14.700000,3030,3,1,2,548,95,1960
14.700000,3030,4,2,2,358,148,2012
14.700000,3030,3,1,2,530,109,1987
14.700000,3030,3,1,1,583,112,1980
14.700000,3030,3,1,3,567,121,1980
14.700000,3030,4,2,2,520,201,2014
14.700000,3030,3,1,1,633,88,1960
14.700000,3030,4,2,1,531,147,2003
6.400000,3012,3,1,2,269,111,1910
6.400000,3012,3,1,2,447,109,1950
16.700001,3150,5,3,3,923,0,0
16.700001,3150,5,3,4,677,0,0
6.800000,3016,4,2,1,240,170,1900
25.500000,3750,3,2,1,213,129,2015
31.400000,3775,3,2,1,863,180,1920
0.560000,1975,0,0,0,0,0,0
6.300000,3013,2,1,3,463,123,1950
0.500000,1940,0,0,0,0,0,0
6.300000,3013,4,2,2,446,152,1955
6.300000,3013,2,1,0,197,0,0
10.400000,3042,3,2,1,195,192,2005
14.000000,3021,3,1,3,566,126,1980
10.500000,3020,3,1,2,465,111,1950
10.500000,3020,2,1,1,100,110,1960
10.500000,3020,3,2,2,175,110,2014
12.800000,3022,3,1,2,697,102,1960
6.300000,3143,1,1,1,0,53,1960
6.300000,3143,2,1,1,0,88,1970
4.300000,3032,3,2,2,271,185,2008
10.200000,3147,4,2,3,668,205,1970
21.500000,3195,4,2,4,387,180,1980
7.900000,3103,5,4,2,729,1,2012
7.900000,3103,4,3,2,232,214,1926
9.700000,3104,3,2,2,314,181,2010
9.700000,3104,2,1,1,327,97,1975
9.700000,3104,4,2,2,605,155,1938
23.200001,3153,3,1,1,424,94,1970
39.000000,3807,3,1,1,460,140,1955
17.299999,3193,3,2,2,243,144,1980
17.299999,3193,3,2,2,594,0,0
11.400000,3204,3,3,2,307,177,2014
13.800000,3165,2,1,1,121,100,1990
13.800000,3165,3,2,2,264,197,1950
13.800000,3165,4,2,2,577,191,1950
13.800000,3165,3,2,2,669,138,1960
35.200001,3806,3,1,2,792,101,1970
17.299999,3193,2,1,1,0,74,1960
17.299999,3193,3,2,2,314,144,1980
13.400000,3130,2,1,1,3316,85,1970
25.000000,3155,3,1,2,868,131,1970
25.000000,3155,4,2,2,723,1,1970
10.900000,3128,4,1,1,662,119,1930
8.600000,3019,3,1,2,591,93,1960
10.500000,3186,2,1,1,100,110,1960
10.500000,3186,1,1,1,1993,46,1970
10.500000,3186,2,1,1,138,0,1980
10.500000,3186,3,2,2,206,183,1991
14.000000,3047,3,1,1,677,0,0
14.000000,3047,4,1,4,752,115,1960
14.000000,3047,3,2,1,602,109,1970
29.799999,3338,4,2,2,576,189,2010
6.400000,3012,2,2,1,207,96,2017
5.200000,3056,2,1,1,108,70,1970
5.200000,3056,4,2,1,256,97,1916
4.000000,3057,2,1,1,123,79,1960
4.000000,3057,2,1,1,0,91,1970
4.000000,3057,2,1,1,71,47,1970
4.000000,3057,2,1,1,0,70,2008
4.000000,3057,2,1,1,459,79,1960
5.200000,3055,2,1,1,539,107,1940
5.200000,3055,2,2,1,0,62,1970
10.400000,3125,3,1,2,719,0,0
14.700000,3151,3,2,2,347,143,2000
14.800000,3023,3,2,2,316,170,2008
7.700000,3124,3,2,2,186,158,2014
7.700000,3124,5,2,2,633,254,1939
7.700000,3124,2,1,1,1106,76,1970
7.700000,3124,4,2,3,947,225,1930
7.700000,3124,3,1,2,2863,164,1940
7.700000,3124,2,1,1,1625,1,1960
1.600000,3053,3,1,0,98,0,0
3.500000,3054,2,1,1,173,106,1900
10.100000,3163,2,1,1,145,77,2010
10.100000,3163,1,1,1,1978,45,1970
10.100000,3163,3,2,1,259,115,1995
14.800000,3023,3,2,2,308,174,2000
31.200001,3197,3,2,1,379,170,1950
34.900002,3201,3,1,1,528,106,1981
11.700000,3148,5,2,2,276,159,2011
27.000000,3196,3,1,2,463,146,1980
27.000000,3196,5,5,4,570,243,1990
17.900000,3192,4,2,2,721,283,2010
17.900000,3192,2,1,2,182,98,1980
17.900000,3192,2,1,1,171,81,1970
17.500000,3169,5,3,2,537,177,1980
3.600000,3068,4,2,0,191,180,0
3.600000,3068,2,1,1,0,64,1970
6.700000,3058,2,1,1,149,100,1970
6.700000,3058,4,2,2,426,165,1930
6.700000,3058,2,1,1,476,97,1930
6.700000,3058,1,1,1,103,107,1910
6.700000,3058,4,2,2,500,145,1930
6.700000,3058,3,1,1,520,104,2004
6.700000,3058,3,2,2,275,142,2008
17.400000,3048,3,1,1,562,98,1975
20.600000,3064,4,2,1,336,83,2014
20.600000,3064,4,2,2,512,200,2012
0.710000,2007,0,0,0,0,0,0
20.600000,3064,3,1,1,301,109,2001
34.700001,3977,4,2,2,579,149,1990
23.000000,3136,2,1,2,1800,0,0
23.000000,3136,3,2,2,297,131,1987
23.000000,3136,3,1,1,981,0,0
23.000000,3136,4,2,2,560,253,1947
24.700001,3175,4,3,2,279,256,2008
12.400000,3108,3,1,2,721,130,1965
14.300000,3109,3,1,1,725,0,0
14.300000,3109,6,3,2,692,306,1970
14.300000,3109,3,2,2,283,160,1978
14.300000,3109,4,2,2,511,235,1988
14.300000,3109,3,2,2,253,253,2007
14.300000,3109,3,1,2,660,117,1965
25.900000,3754,4,2,2,550,0,0
25.900000,3754,4,2,2,411,0,0
28.799999,3177,3,1,2,680,101,1959
28.799999,3177,3,1,2,585,85,1960
8.900000,3084,4,2,3,1783,0,0
27.000000,3196,4,2,2,320,202,1985
7.200000,3185,2,1,2,538,92,2005
18.000000,3095,4,2,2,688,0,0
18.000000,3095,4,3,2,1503,209,1980
18.000000,3095,5,2,1,813,104,1970
7.200000,3184,2,1,1,837,80,1930
7.200000,3184,2,1,2,797,90,1920
7.200000,3184,3,2,2,0,111,2010
7.200000,3184,3,2,3,144,185,2010
7.200000,3184,2,1,1,0,0,1980
7.200000,3184,2,1,1,795,80,2005
36.900002,3782,2,1,0,1000,81,1890
0.790000,1980,0,0,0,0,0,0
28.500000,3802,3,2,2,581,128,1985
28.500000,3802,5,2,2,836,165,1992
28.500000,3802,3,2,3,810,114,1980
28.500000,3802,3,1,8,665,104,1970
19.600000,3076,4,2,2,571,200,1997
19.600000,3076,3,2,2,321,130,2011
19.600000,3076,3,2,1,390,147,2007
19.600000,3076,2,2,2,214,115,2000
7.500000,3040,2,1,1,0,0,0
7.500000,3040,3,2,2,292,0,0
7.500000,3040,3,3,1,226,187,1940
7.500000,3040,2,1,1,1032,80,1960
7.500000,3040,3,1,2,828,0,0
5.700000,3078,3,1,2,697,112,1925
13.100000,3060,3,1,2,619,141,1960
24.799999,3156,3,2,1,720,162,1960
24.799999,3156,3,1,3,984,0,0
24.799999,3156,4,2,2,659,177,1992
5.100000,3011,2,1,1,0,60,1960
5.100000,3011,2,1,0,148,72,1912
38.000000,3199,2,1,1,0,0,1968
38.000000,3199,4,2,3,767,210,1980
38.000000,3199,3,2,1,680,0,0
36.900002,3200,3,1,4,632,104,1960
38.000000,3199,4,2,2,694,265,2009
10.100000,3163,2,1,1,145,77,2010
7.300000,3146,4,1,1,702,44,1960
7.300000,3146,2,1,1,197,1,1970
16.700001,3150,4,2,2,660,101,1961
16.700001,3150,3,1,1,836,102,1960
11.200000,3046,3,1,4,650,135,1950
11.200000,3046,3,1,4,625,135,1950
11.200000,3046,3,1,1,422,104,1960
11.200000,3046,3,1,1,610,111,1960
12.900000,3043,3,2,2,453,0,1975
16.100000,3088,4,2,2,789,169,1975
16.100000,3088,4,2,2,737,190,1980
16.100000,3088,4,3,1,807,190,1975
11.200000,3046,3,2,2,591,0,0
5.300000,3122,2,1,1,0,0,0
5.300000,3122,2,1,1,974,71,1960
5.300000,3122,3,1,1,259,90,1940
6.200000,3123,2,1,1,0,60,1955
21.299999,3135,3,2,2,678,140,1975
8.900000,3084,3,2,2,161,135,2010
16.000000,3190,3,1,2,572,0,0
16.000000,3190,3,1,2,269,125,2000
16.000000,3190,3,2,2,240,180,2006
16.000000,3190,3,1,0,642,0,0
16.000000,3190,4,2,2,304,183,2007
16.000000,3190,2,1,2,591,100,1950
18.000000,3037,3,2,2,345,161,2005
18.000000,3037,4,2,2,542,221,2009
18.400000,3029,3,2,2,580,200,1990
12.300000,3166,3,1,2,628,180,1965
7.800000,3079,4,2,2,1011,0,0
7.800000,3079,4,2,2,637,306,1936
14.000000,3047,3,1,4,764,100,1960
11.700000,3033,4,2,2,988,202,1961
10.400000,3042,3,2,2,761,222,1980
10.400000,3042,5,3,4,650,178,1970
3.400000,3031,2,1,1,1775,59,1900
3.400000,3031,2,1,1,3957,70,2008
3.400000,3031,3,1,0,190,98,1900
5.400000,3101,3,2,2,325,129,1980
5.400000,3101,4,2,2,813,276,1970
7.300000,3102,3,2,2,446,0,0
25.200001,3173,3,1,4,540,108,1980
25.200001,3173,3,2,4,553,108,1980
6.400000,3012,1,1,1,0,0,0
23.299999,3180,5,2,2,726,281,1994
31.700001,3337,3,2,1,637,131,1980
16.299999,3075,2,1,1,277,100,1980
16.299999,3075,3,1,2,534,129,1960
16.299999,3075,3,1,1,532,934,1980
16.299999,3075,4,1,1,627,100,1970
16.299999,3075,3,1,2,625,130,1965
41.000000,3910,3,2,2,361,0,0
14.600000,3093,4,2,2,792,180,1977
6.400000,3012,3,2,2,159,128,2016
6.400000,3012,4,3,2,294,151,2014
17.400000,3048,3,1,1,154,108,2008
17.400000,3048,3,1,1,670,101,1960
0.000000,3000,2,1,0,89,85,2003
0.000000,3000,2,1,0,89,47,1950
29.799999,3338,3,1,1,585,116,1975
29.799999,3338,3,1,2,670,124,1975
31.700001,3337,4,1,2,865,129,2000
0.920000,1980,0,0,0,0,0,0
20.000000,3194,2,1,1,101,300,1990
17.900000,3082,3,2,1,555,196,1990
17.900000,3082,3,2,1,661,141,1990
17.900000,3082,2,1,2,374,100,1985
17.900000,3082,4,2,2,674,0,0
17.900000,3082,5,2,5,698,249,1995
17.900000,3082,3,1,2,528,113,1985
10.200000,3127,3,1,1,248,54,2000
6.200000,3039,4,2,1,375,200,1930
6.200000,3039,3,1,2,234,129,1914
14.300000,3189,3,2,2,230,109,1985
26.500000,3138,3,1,2,886,120,1960
21.500000,3195,2,1,1,0,0,1967
14.200000,3149,3,1,2,720,0,1960
14.200000,3149,3,2,2,660,133,1960
14.200000,3149,4,2,2,811,0,0
18.799999,3170,3,1,1,744,117,1960
18.799999,3170,3,1,2,727,168,1970
18.799999,3170,4,2,2,492,204,1980
10.100000,3163,2,1,1,80,67,1970
10.100000,3163,2,1,2,402,106,1970
10.100000,3163,1,1,1,0,45,1970
10.100000,3163,3,2,3,926,58,2011
6.200000,3015,3,2,2,211,126,2003
6.200000,3015,2,1,1,963,86,2012
22.700001,3174,3,1,1,671,142,1950
1.800000,3051,3,1,1,1843,147,1960
1.800000,3051,2,2,0,119,195,1890
5.300000,3070,2,1,0,114,0,0
5.300000,3070,3,1,4,693,0,1940
5.300000,3070,4,1,2,318,161,1920
15.400000,3131,2,1,2,848,84,1970
15.400000,3131,3,2,2,266,134,2001
11.200000,3046,2,1,1,182,80,2013
11.200000,3046,4,2,2,866,175,1960
11.200000,3046,4,2,2,656,204,1960
11.200000,3046,4,1,4,550,122,1950
15.500000,3167,3,1,2,680,120,1970
15.500000,3167,3,1,4,601,0,0
21.500000,3195,5,2,2,653,150,1940
8.500000,3044,2,1,1,133,0,0
8.500000,3044,2,1,2,189,0,1980
8.500000,3044,3,1,1,438,109,1955
8.500000,3044,3,1,1,559,109,1955
14.700000,3030,4,2,2,448,238,2011
14.700000,3030,4,2,2,628,531,2012
3.500000,3207,2,1,0,101,75,1900
3.500000,3207,3,1,1,324,97,1930
3.500000,3207,3,1,0,130,0,0
4.600000,3181,2,2,1,1111,0,2012
8.400000,3072,4,1,2,509,202,1920
8.400000,3072,7,3,4,530,266,1980
8.400000,3072,3,1,1,473,123,2000
8.400000,3072,3,1,2,520,186,1930
12.000000,3073,4,1,2,870,0,0
12.000000,3073,2,1,2,519,69,2015
12.000000,3073,3,2,1,536,0,1970
12.000000,3073,3,1,1,540,100,2009
12.000000,3073,2,1,1,243,120,2012
2.400000,3121,2,1,1,4422,0,0
2.400000,3121,3,1,1,209,0,1920
2.400000,3121,2,1,1,0,60,2007
2.400000,3121,1,1,1,0,43,2004
0.700000,1970,0,0,0,0,0,0
2.400000,3121,2,1,2,2427,0,2000
2.400000,3121,2,1,1,0,60,2007
21.299999,3135,3,2,4,941,97,1950
19.900000,3134,5,3,2,651,0,0
19.900000,3134,4,2,2,785,0,0
7.200000,3185,2,1,1,1453,63,1970
20.600000,3064,3,1,1,400,92,2000
20.600000,3064,3,2,3,266,153,2000
20.600000,3064,3,2,2,400,143,1996
15.200000,3191,4,2,2,390,235,2004
15.200000,3191,4,2,2,404,165,1925
15.500000,3028,4,2,2,531,232,1996
35.400002,3198,4,2,2,771,160,1965
35.400002,3198,4,2,2,535,199,1970
11.000000,3018,1,1,0,0,0,2013
5.100000,3011,2,1,1,126,65,1890
6.200000,3015,3,2,2,340,135,2000
1.900000,3205,3,2,1,195,0,1857
1.900000,3205,2,1,1,64,112,2000
20.500000,3752,4,2,1,229,156,2004
20.500000,3752,4,2,2,617,222,2009
20.500000,3752,3,2,4,806,160,1985
2.700000,3141,2,2,2,17200,0,2000
2.700000,3141,2,1,1,0,64,1965
2.700000,3141,1,1,1,0,43,1960
0.700000,3006,2,1,1,3901,75,1996
5.000000,3182,1,1,1,0,0,1940
5.000000,3182,2,1,1,0,82,1930
31.700001,3429,2,1,1,143,112,1999
31.700001,3429,4,2,4,939,164,1977
31.700001,3429,3,1,4,754,131,1985
31.700001,3429,3,2,2,563,150,1994
10.500000,3020,3,1,0,694,113,1920
0.600000,1950,0,0,0,0,0,0
10.500000,3020,3,1,2,1143,100,1980
10.500000,3020,3,1,1,672,110,1970
10.200000,3127,3,2,2,444,0,0
18.000000,3037,3,2,2,662,232,2004
15.500000,3038,3,1,2,678,101,1950
15.500000,3038,3,2,3,723,0,0
12.400000,3107,3,2,2,779,135,1970
12.400000,3107,6,3,2,1054,235,1970
15.300000,3074,3,1,3,819,0,0
15.300000,3074,2,1,1,140,78,2010
15.300000,3074,3,1,1,585,0,0
7.000000,3071,3,2,2,333,0,2000
7.000000,3071,3,2,2,199,140,1999
12.900000,3043,3,2,1,238,118,2011
12.900000,3043,2,1,1,161,66,1960
0.320000,1980,0,0,0,0,0,0
14.700000,3152,4,2,1,815,0,1980
14.700000,3152,4,2,3,785,0,0
14.700000,3152,4,2,3,741,173,1970
14.700000,3152,5,3,2,818,255,1985
14.700000,3152,4,2,2,639,203,1997
14.500000,3087,2,1,1,169,0,2007
14.500000,3087,4,1,2,613,0,0
14.700000,3030,2,1,1,487,113,1980
14.700000,3030,4,2,2,555,237,2002
14.700000,3030,4,2,2,533,170,1980
14.700000,3030,3,2,4,287,137,2013
14.700000,3030,3,1,1,672,112,2005
6.400000,3012,4,2,2,588,152,1970
16.500000,3049,4,3,2,544,264,1997
16.500000,3049,3,2,1,691,177,1975
16.700001,3150,5,2,2,629,237,1980
35.500000,3757,3,2,1,972,149,1996
6.800000,3016,3,1,0,179,115,1890
6.800000,3016,1,1,1,0,35,1968
0.640000,1967,0,0,0,0,0,0
