suburb,address,rooms,type,price,method,seller,date,distance,postcode,bedroom,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longitude,region_name,property_count
Mentone,1 Rogers St,5,h,1485000,S,Greg,27-05-2017,20,3194,5,2,2,720,174,1975,Kingston,-37.98439,145.068115,South-Eastern Metropolitan,6162
Middle Park,89 Armstrong St,3,h,3750000,PI,Greg,27-05-2017,3,3206,3,2,1,411,0,1196,Port Phillip,-37.853271,144.962234,Southern Metropolitan,2019
Middle Park,150 Page St,3,h,1750000,VB,Greg,27-05-2017,3,3206,3,2,0,138,155,1885,Port Phillip,-37.849621,144.958557,Southern Metropolitan,2019
Mill Park,3/84 Mill Park Dr,2,t,480750,S,Ray,27-05-2017,17.9,3082,2,1,1,114,92,1196,Whittlesea,-37.677608,145.061325,Northern Metropolitan,10529
Mill Park,17 Winter Ct,5,h,725000,SP,Ray,27-05-2017,17.9,3082,5,2,2,574,0,1970,Whittlesea,-37.669361,145.054123,Northern Metropolitan,10529
Mitcham,5a Compton St,2,u,695000,S,Barry,27-05-2017,17.200001,3132,2,1,1,300,90,2011,Whitehorse,-37.80574,145.188324,Eastern Metropolitan,6871
Mitcham,27 Forster St,2,h,655000,S,Barry,27-05-2017,17.200001,3132,2,1,4,446,82,1975,Whitehorse,-37.819061,145.212524,Eastern Metropolitan,6871
Mitcham,1/39 Harrison St,3,u,775000,SP,Jellis,27-05-2017,17.200001,3132,3,1,2,208,110,1975,Whitehorse,-37.813499,145.199722,Eastern Metropolitan,6871
Mitcham,1/10 Owen St,3,u,820000,VB,Noel,27-05-2017,17.200001,3132,3,1,2,439,110,1960,Whitehorse,-37.825958,145.187195,Eastern Metropolitan,6871
Mitcham,10 Sunninghill Ct,4,h,990000,S,Ray,27-05-2017,17.200001,3132,4,2,2,708,0,1196,Whitehorse,-37.806011,145.201065,Eastern Metropolitan,6871
Mitcham,14 Victory St,2,h,883000,S,Jellis,27-05-2017,17.200001,3132,2,1,1,697,0,1960,Whitehorse,-37.818081,145.205704,Eastern Metropolitan,6871
Mont Albert,72 Zetland Rd,4,h,1462000,S,Fletchers,27-05-2017,10.2,3127,4,2,0,420,0,1910,Whitehorse,-37.817879,145.114532,Eastern Metropolitan,2079
Montmorency,12 Aanensen Ct,3,h,1130000,S,Barry,27-05-2017,16.200001,3094,3,2,2,842,0,1196,Banyule,-37.720959,145.129486,Eastern Metropolitan,3891
Montmorency,3/50 Airlie Rd,3,t,960000,S,Barry,27-05-2017,16.200001,3094,3,2,2,397,0,2003,Banyule,-37.723309,145.119095,Eastern Metropolitan,3891
Montmorency,30 Astley St,4,h,1050000,S,Buckingham,27-05-2017,16.200001,3094,4,2,1,973,0,1196,Banyule,-37.720821,145.12027,Eastern Metropolitan,3891
Montmorency,35 Astley St,3,h,900000,S,Barry,27-05-2017,16.200001,3094,3,1,1,575,138,1980,Banyule,-37.72089,145.119873,Eastern Metropolitan,3891
Montmorency,21 Beattie St,3,h,806000,S,Barry,27-05-2017,16.200001,3094,3,1,0,396,108,1955,Banyule,-37.716648,145.116821,Eastern Metropolitan,3891
Montmorency,19 Davey Rd,3,h,1160000,S,Ray,27-05-2017,16.200001,3094,3,2,1,1125,0,1196,Banyule,-37.715408,145.116653,Eastern Metropolitan,3891
Montmorency,50 Kirwana Gr,3,h,700000,PI,Barry,27-05-2017,16.200001,3094,3,1,3,615,0,1196,Banyule,-37.72588,145.13443,Eastern Metropolitan,3891
Montmorency,17 Virginia Ct,4,h,980000,S,Barry,27-05-2017,16.200001,3094,4,3,2,701,300,1993,Banyule,-37.718712,145.13559,Eastern Metropolitan,3891
Mount Waverley,2/4 Clovelly Ct,4,t,1250800,S,Jellis,27-05-2017,14.199999,3149,4,2,2,243,0,1196,Monash,-37.864632,145.142838,Eastern Metropolitan,13366
Mount Waverley,14 Gloucester St,4,h,1327000,S,Ray,27-05-2017,14.199999,3149,4,3,2,768,0,1196,Monash,-37.858959,145.114838,Eastern Metropolitan,13366
Mount Waverley,1/2 Gwynne St,2,u,670000,S,McGrath,27-05-2017,14.199999,3149,2,1,1,296,0,1196,Monash,-37.871281,145.130508,Eastern Metropolitan,13366
Mount Waverley,3 Rowan Ct,3,h,1615000,S,Gary,27-05-2017,14.199999,3149,3,1,2,1321,0,1196,Monash,-37.885689,145.143799,Eastern Metropolitan,13366
Mount Waverley,14 Wadham Pde,4,h,1400000,S,Ray,27-05-2017,14.199999,3149,4,3,2,668,0,1196,Monash,-37.871181,145.124786,Eastern Metropolitan,13366
Mount Waverley,4/1 Winbourne Rd,2,u,620000,S,Stockdale,27-05-2017,14.199999,3149,2,1,1,190,0,1196,Monash,-37.87677,145.119614,Eastern Metropolitan,13366
Mulgrave,16 Morawa Dr,3,h,800000,S,Ray,27-05-2017,18.799999,3170,3,2,2,324,0,1196,Monash,-37.92783,145.196854,South-Eastern Metropolitan,7113
Murrumbeena,217 Murrumbeena Rd,4,h,1540000,S,Woodards,27-05-2017,10.1,3163,4,2,2,589,199,1920,Glen Eira,-37.900169,145.064346,Southern Metropolitan,4442
Murrumbeena,7/502 Neerim Rd,1,t,470000,S,Thomson,27-05-2017,10.1,3163,1,1,1,0,76,2000,Glen Eira,-37.890179,145.068649,Southern Metropolitan,4442
Murrumbeena,9b Stewart St,3,u,1160000,S,Hodges,27-05-2017,10.1,3163,3,2,2,441,0,1196,Glen Eira,-37.89706,145.074829,Southern Metropolitan,4442
Niddrie,1/27 Pearl St,3,t,715000,SP,Frank,27-05-2017,10.4,3042,3,1,1,178,0,1196,Moonee Valley,-37.747311,144.88826,Western Metropolitan,2291
Niddrie,35 Spring St,4,h,1010000,S,Barry,27-05-2017,10.4,3042,4,2,2,650,0,1196,Moonee Valley,-37.733269,144.874817,Western Metropolitan,2291
Niddrie,13 The Avenue,3,h,980000,S,Nelson,27-05-2017,10.4,3042,3,1,2,577,0,1196,Moonee Valley,-37.73521,144.87709,Western Metropolitan,2291
Noble Park,26 Forster St,3,h,730000,S,iSell,27-05-2017,22.700001,3174,3,1,4,695,130,1963,Greater Dandenong,-37.960152,145.166183,South-Eastern Metropolitan,11806
Noble Park,6 Helen Ct,3,h,676000,SP,Leyton,27-05-2017,22.700001,3174,3,1,1,587,114,1960,Greater Dandenong,-37.969681,145.16832,South-Eastern Metropolitan,11806
Noble Park,13 Mather Rd,4,h,805000,S,C21,27-05-2017,22.700001,3174,4,2,4,702,140,1980,Greater Dandenong,-37.974121,145.180222,South-Eastern Metropolitan,11806
Noble Park,25 Moodemere St,3,h,802000,S,C21,27-05-2017,22.700001,3174,3,1,1,818,0,1196,Greater Dandenong,-37.977119,145.175156,South-Eastern Metropolitan,11806
North Melbourne,72 Curzon St,2,h,1126000,SP,Nelson,27-05-2017,1.8,3051,2,1,0,114,65,1910,Melbourne,-37.802479,144.948456,Northern Metropolitan,6821
North Melbourne,363 Dryburgh St,4,h,1746000,S,Jellis,27-05-2017,1.8,3051,4,2,0,149,0,1196,Melbourne,-37.797218,144.944244,Northern Metropolitan,6821
North Melbourne,4/8 Falshaws La,2,u,799000,S,Jellis,27-05-2017,1.8,3051,2,1,1,0,73,1900,Melbourne,-37.799992,144.949615,Northern Metropolitan,6821
North Melbourne,357 Flemington Rd,3,h,1285000,PI,J,27-05-2017,1.8,3051,3,1,1,170,147,1990,Melbourne,-37.790741,144.943237,Northern Metropolitan,6821
Northcote,205 Clarke St,3,h,1512000,S,Jellis,27-05-2017,5.3,3070,3,1,0,326,125,1905,Darebin,-37.776642,144.999023,Northern Metropolitan,11364
Northcote,24 Henry St,4,h,2042000,S,Elite,27-05-2017,5.3,3070,4,1,0,566,0,1196,Darebin,-37.772942,144.995697,Northern Metropolitan,11364
Northcote,16 Thomson St,2,h,1260000,S,Jellis,27-05-2017,5.3,3070,2,1,1,234,0,1900,Darebin,-37.780151,145.007767,Northern Metropolitan,11364
Northcote,38 Whalley St,4,h,1650000,PI,McGrath,27-05-2017,5.3,3070,4,3,4,423,0,1196,Darebin,-37.769691,145.007187,Northern Metropolitan,11364
Nunawading,3/7 Lilian St,3,t,1235000,S,Fletchers,27-05-2017,15.4,3131,3,3,2,338,28,1196,Whitehorse,-37.827042,145.168015,Eastern Metropolitan,4973
Nunawading,23 Morden Ct,4,h,1570000,S,Jellis,27-05-2017,15.4,3131,4,2,1,746,0,1196,Whitehorse,-37.826031,145.172104,Eastern Metropolitan,4973
Nunawading,2/324 Springfield Rd,3,u,777000,S,Barry,27-05-2017,15.4,3131,3,2,2,239,113,2014,Whitehorse,-37.813591,145.175735,Eastern Metropolitan,4973
Oak Park,12 Jessie St,3,h,972000,S,Brad,27-05-2017,11.2,3046,3,1,2,699,0,1196,Moreland,-37.71579,144.922318,Northern Metropolitan,2651
Oakleigh,17 John St,2,h,1225000,S,Woodards,27-05-2017,12.3,3166,2,1,2,567,0,1940,Monash,-37.901932,145.101074,Southern Metropolitan,3224
Oakleigh East,16 Leumear St,3,h,1292000,S,Harcourts,27-05-2017,12.3,3166,3,1,1,716,0,1196,Monash,-37.90295,145.119385,Southern Metropolitan,2547
Oakleigh East,2/83 Patrick St,4,t,912000,S,Buxton,27-05-2017,12.3,3166,4,2,2,344,146,1997,Monash,-37.908218,145.120361,Southern Metropolitan,2547
Ormond,11 Newham Gr,4,h,1565000,PI,Woodards,27-05-2017,11.4,3204,4,3,2,719,154,1920,Glen Eira,-37.900871,145.039597,Southern Metropolitan,3578
Ormond,5/6 Ulupna Rd,2,u,640000,PI,Ray,27-05-2017,11.4,3204,2,1,1,0,0,1196,Glen Eira,-37.903229,145.042862,Southern Metropolitan,3578
Parkdale,5 Booth St,2,h,1270000,S,Barry,27-05-2017,21.5,3195,2,1,4,772,120,1940,Kingston,-37.99482,145.084595,South-Eastern Metropolitan,5087
Parkdale,45 Eighth St,5,h,1485000,S,Buxton,27-05-2017,21.5,3195,5,2,2,693,0,1940,Kingston,-37.989281,145.077972,South-Eastern Metropolitan,5087
Parkdale,20 Hawke St,4,h,1137500,SP,Barry,27-05-2017,21.5,3195,4,2,4,641,180,1980,Kingston,-37.984638,145.081848,South-Eastern Metropolitan,5087
Parkdale,3 Surf St,3,h,1415000,SP,Obrien,27-05-2017,21.5,3195,3,1,2,545,145,1950,Kingston,-37.998268,145.074966,South-Eastern Metropolitan,5087
Parkville,301/228 The Avenue,3,u,1560000,PI,Nelson,27-05-2017,1.8,3052,3,2,1,2431,0,1196,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309
Pascoe Vale,4/236 Boundary Rd,2,t,530000,S,Raine,27-05-2017,8.5,3044,2,2,1,135,84,1196,Moreland,-37.716282,144.938217,Northern Metropolitan,7485
Pascoe Vale,111 Derby St,3,h,876000,S,Nelson,27-05-2017,8.5,3044,3,1,2,525,146,1960,Moreland,-37.728031,144.946243,Northern Metropolitan,7485
Pascoe Vale,1 Dorothy St,3,h,802000,S,Nelson,27-05-2017,8.5,3044,3,2,1,450,0,1196,Moreland,-37.718719,144.948715,Northern Metropolitan,7485
Pascoe Vale,1/22 Joffre Rd,3,u,736000,S,Nelson,27-05-2017,8.5,3044,3,1,0,278,116,1950,Moreland,-37.717979,144.939651,Northern Metropolitan,7485
Pascoe Vale,4/21 Main St,3,t,755000,S,Eview,27-05-2017,8.5,3044,3,1,2,234,0,1993,Moreland,-37.725399,144.920486,Northern Metropolitan,7485
Pascoe Vale,1/43 Surrey St,2,h,478000,S,Nelson,27-05-2017,8.5,3044,2,1,1,0,73,1960,Moreland,-37.724361,144.948547,Northern Metropolitan,7485
Pascoe Vale,308 Sussex St,2,h,650000,VB,Raine,27-05-2017,8.5,3044,2,1,2,605,0,1196,Moreland,-37.718781,144.951767,Northern Metropolitan,7485
Port Melbourne,31 Albert St,2,h,1335000,S,Cayzer,27-05-2017,3.5,3207,2,1,0,181,105,1880,Port Phillip,-37.836609,144.933594,Southern Metropolitan,8648
Port Melbourne,2/79 Pickles St,1,u,545000,S,Chisholm,27-05-2017,3.5,3207,1,1,1,0,0,2000,Port Phillip,-37.842369,144.944855,Southern Metropolitan,8648
Prahran,5/305 Dandenong Rd,2,u,740000,S,Biggin,27-05-2017,4.6,3181,2,1,1,0,100,1940,Stonnington,-37.85931,145.006165,Southern Metropolitan,7717
Prahran,102/11 Hillingdon Pl,2,u,698000,S,Marshall,27-05-2017,4.6,3181,2,1,1,0,85,1900,Stonnington,-37.851631,144.994293,Southern Metropolitan,7717
Prahran,20 King St,2,h,780000,VB,Biggin,27-05-2017,4.6,3181,2,1,0,117,48,1900,Stonnington,-37.849979,144.994995,Southern Metropolitan,7717
Prahran,3/6 Miller St,2,t,1190000,S,Jellis,27-05-2017,4.6,3181,2,1,2,57,0,1196,Stonnington,-37.848389,145.001297,Southern Metropolitan,7717
Prahran,15A Percy St,2,h,1170000,PI,Kay,27-05-2017,4.6,3181,2,2,2,86,0,1196,Stonnington,-37.850639,144.990952,Southern Metropolitan,7717
Prahran,9/3 Rae Ct,2,u,660000,S,hockingstuart,27-05-2017,4.6,3181,2,1,1,0,0,1196,Stonnington,-37.85672,145.002731,Southern Metropolitan,7717
Preston,19 Cynga St,3,h,920000,PI,Haughton,27-05-2017,8.4,3072,3,1,2,693,93,1950,Darebin,-37.745281,145.019867,Northern Metropolitan,14577
Preston,105 Gower St,3,h,1115000,S,McGrath,27-05-2017,8.4,3072,3,1,2,680,129,1960,Darebin,-37.742439,145.020065,Northern Metropolitan,14577
Preston,40/122 High St,3,u,550000,PI,Harcourts,27-05-2017,8.4,3072,3,2,1,0,0,2012,Darebin,-37.74762,145.002609,Northern Metropolitan,14577
Preston,52 May St,3,h,1171000,S,Woodards,27-05-2017,8.4,3072,3,1,2,483,186,1930,Darebin,-37.732609,144.995346,Northern Metropolitan,14577
Preston,477 Murray Rd,5,h,1060000,SP,Nelson,27-05-2017,8.4,3072,5,2,2,559,192,1940,Darebin,-37.73645,144.987152,Northern Metropolitan,14577
Preston,428 Plenty Rd,3,h,996000,S,hockingstuart,27-05-2017,8.4,3072,3,1,2,581,0,1196,Darebin,-37.739719,145.011093,Northern Metropolitan,14577
Preston,3/5 Sussex St,2,h,617500,S,Holland,27-05-2017,8.4,3072,2,1,3,155,81,1985,Darebin,-37.753078,145.014633,Northern Metropolitan,14577
Reservoir,5 Boldrewood Pde,3,h,817000,S,Barry,27-05-2017,12,3073,3,1,2,700,0,1196,Darebin,-37.72456,145.022919,Northern Metropolitan,21650
Reservoir,25 Fyfe St,2,t,575000,S,Ray,27-05-2017,12,3073,2,2,1,151,102,2015,Darebin,-37.704262,145.012039,Northern Metropolitan,21650
Reservoir,104 Purinuan Rd,3,h,635000,SP,hockingstuart,27-05-2017,12,3073,3,2,2,289,147,2009,Darebin,-37.707981,145.021011,Northern Metropolitan,21650
Reservoir,3/80 Rathcown Rd,2,u,470000,S,hockingstuart,27-05-2017,12,3073,2,1,1,142,0,2007,Darebin,-37.70932,145.024841,Northern Metropolitan,21650
Reservoir,2/116 Spring St,3,h,700000,S,Stockdale,27-05-2017,12,3073,3,2,1,301,0,1196,Darebin,-37.72839,145.001053,Northern Metropolitan,21650
Reservoir,4 Wattle Gr,3,h,860000,S,Nelson,27-05-2017,12,3073,3,1,2,627,136,1950,Darebin,-37.72216,144.993805,Northern Metropolitan,21650
Richmond,25 Canterbury St,2,h,1000000,PI,Biggin,27-05-2017,2.4,3121,2,1,0,164,0,1196,Yarra,-37.824001,145.00679,Northern Metropolitan,14949
Richmond,74 Hunter St,3,h,1250000,VB,Jellis,27-05-2017,2.4,3121,3,1,1,111,0,1196,Yarra,-37.821369,145.005127,Northern Metropolitan,14949
Richmond,28 Newry St,3,h,1280000,S,Biggin,27-05-2017,2.4,3121,3,1,1,185,0,1196,Yarra,-37.824879,145.006424,Northern Metropolitan,14949
Richmond,52/73 River St,2,u,615000,PI,hockingstuart,27-05-2017,2.4,3121,2,2,1,14196,86,2005,Yarra,-37.818939,145.013138,Northern Metropolitan,14949
Richmond,7/4 Smith St,1,u,314000,SP,Biggin,27-05-2017,2.4,3121,1,1,1,0,37,1970,Yarra,-37.812561,144.993469,Northern Metropolitan,14949
Richmond,9 Wall St,2,h,1341000,S,Biggin,27-05-2017,2.4,3121,2,1,0,135,87,1890,Yarra,-37.822411,145.00235,Northern Metropolitan,14949
Ringwood,4 Strathallyn Rd,3,h,930000,S,Free,27-05-2017,19.9,3134,3,1,1,835,0,1196,Maroondah,-37.802368,145.234039,Eastern Metropolitan,7785
Ringwood East,2/5 Mines Rd,2,u,609000,S,Barry,27-05-2017,21.299999,3135,2,1,2,190,70,1970,Maroondah,-37.805511,145.245895,Eastern Metropolitan,4407
Ringwood North,12 The Summit,4,h,1085000,S,Noel,27-05-2017,19.9,3134,4,2,2,798,0,1196,Maroondah,-37.793949,145.218781,Eastern Metropolitan,3619
Rosanna,9 Darvall St,3,h,1100000,PI,Fletchers,27-05-2017,8.9,3084,3,2,2,468,212,1985,Banyule,-37.740879,145.062851,Eastern Metropolitan,3540
Rosanna,6 Douglas St,4,h,1185000,S,Barry,27-05-2017,8.9,3084,4,2,1,625,0,1196,Banyule,-37.743011,145.071487,Eastern Metropolitan,3540
Roxburgh Park,12 Chesterville Ct,4,h,500000,S,Raine,27-05-2017,20.6,3064,4,2,2,383,0,2006,Hume,-37.61132,144.920746,Northern Metropolitan,5833
Sandringham,2/1 George St,3,u,630000,PI,Ray,27-05-2017,15.2,3191,3,2,3,0,0,1196,Bayside,-37.95541,145.029434,Southern Metropolitan,4497
Sandringham,8/7 Neptune St,2,u,760000,S,Buxton,27-05-2017,15.2,3191,2,1,1,0,82,1970,Bayside,-37.95142,145.019775,Southern Metropolitan,4497
Sandringham,79 Victoria St,4,h,2100000,S,Buxton,27-05-2017,15.2,3191,4,2,2,831,0,1945,Bayside,-37.95694,145.019363,Southern Metropolitan,4497
Seaford,12 Riviera St,4,h,795000,S,Veitch,27-05-2017,35.400002,3198,4,2,2,631,158,1960,Frankston,-38.088139,145.125977,South-Eastern Metropolitan,8077
Seddon,1 Bute St,3,h,1315000,PI,Biggin,27-05-2017,5.1,3011,4,3,2,122,0,1950,Maribyrnong,-37.804008,144.895187,Western Metropolitan,2417
Seddon,57 Charles St,2,h,830000,VB,Village,27-05-2017,5.1,3011,2,1,1,152,91,1910,Maribyrnong,-37.806969,144.892807,Western Metropolitan,2417
Seddon,19 Station Rd,2,h,940000,S,Jellis,27-05-2017,5.1,3011,2,1,0,207,94,1910,Maribyrnong,-37.807098,144.889114,Western Metropolitan,2417
Silvan,16 Eleanor Dr,3,h,1085000,S,Harcourts,27-05-2017,34.599998,3795,3,2,2,76000,0,1196,Yarra Ranges,-37.847389,145.47052,Eastern Victoria,457
South Kingsville,41 Kernot St,3,h,835000,S,Biggin,27-05-2017,6.2,3015,3,1,1,297,0,1196,Hobsons Bay,-37.829842,144.873001,Western Metropolitan,984
South Melbourne,67 Dow St,1,h,807500,S,Greg,27-05-2017,1.9,3205,1,1,0,74,0,1900,Port Phillip,-37.836269,144.960495,Southern Metropolitan,5943
South Melbourne,8 Ferrars Pl,4,h,4100000,S,Greg,27-05-2017,1.9,3205,4,2,1,403,0,1196,Port Phillip,-37.837372,144.957993,Southern Metropolitan,5943
South Yarra,10/20 Chambers St,3,u,1430000,S,Jellis,27-05-2017,2.7,3141,3,3,1,913,0,1996,Stonnington,-37.840141,144.994415,Southern Metropolitan,14887
South Yarra,4 Hawksburn Rd,4,h,2920000,S,RT,27-05-2017,2.7,3141,4,2,2,564,254,1920,Stonnington,-37.844051,145.001602,Southern Metropolitan,14887
South Yarra,17/43 Kensington Rd,1,u,400000,VB,Jellis,27-05-2017,2.7,3141,1,1,1,0,43,1950,Stonnington,-37.836781,145.001373,Southern Metropolitan,14887
Southbank,2/96 Dodds St,2,u,600000,S,hockingstuart,27-05-2017,0.7,3006,2,1,1,0,78,1196,Melbourne,-37.828098,144.966263,Southern Metropolitan,8400
Southbank,28/161 Sturt St,2,u,600000,VB,hockingstuart,27-05-2017,0.7,3006,2,1,1,3634,80,1993,Melbourne,-37.828098,144.966263,Southern Metropolitan,8400
Spotswood,14 Derham St,4,h,1300000,VB,Village,27-05-2017,6.2,3015,4,2,2,730,0,1196,Hobsons Bay,-37.825699,144.875519,Western Metropolitan,1223
Spotswood,111 The Avenue,3,h,1000000,VB,Village,27-05-2017,6.2,3015,3,1,3,399,0,1196,Hobsons Bay,-37.826729,144.874954,Western Metropolitan,1223
St Albans,6 Bent St,3,h,650000,S,Sweeney,27-05-2017,14,3021,3,1,0,722,0,1196,Brimbank,-37.758362,144.802795,Western Metropolitan,14042
St Albans,34 Conrad St,1,h,565000,S,Bells,27-05-2017,14,3021,1,1,2,617,0,1196,Brimbank,-37.733849,144.805344,Western Metropolitan,14042
St Helena,11 Erinne Ct,5,h,1387000,S,Morrison,27-05-2017,16.1,3088,5,3,3,1348,370,2005,Banyule,-37.685081,145.139496,Eastern Metropolitan,915
St Kilda,4/57 Chapel St,1,u,480000,PI,Buxton,27-05-2017,5,3182,1,1,1,0,64,1930,Port Phillip,-37.863049,144.991104,Southern Metropolitan,13240
St Kilda,1/12 Charles St,2,u,730000,S,RT,27-05-2017,5,3182,2,1,0,284,0,1196,Port Phillip,-37.863091,144.983017,Southern Metropolitan,13240
Sunbury,20 Miller St,4,h,535000,SP,Brad,27-05-2017,31.699999,3429,4,2,2,808,155,1970,Hume,-37.580891,144.721832,Western Metropolitan,14092
Sunshine,4 Farnsworth St,3,h,865000,S,Douglas,27-05-2017,10.5,3020,3,1,2,550,0,1196,Brimbank,-37.77972,144.838089,Western Metropolitan,3755
Sunshine,81 Parsons St,3,h,1070000,S,Bells,27-05-2017,10.5,3020,3,2,2,573,198,1940,Brimbank,-37.791271,144.837128,Western Metropolitan,3755
Sunshine,4/136 Wright St,1,u,245000,SP,Douglas,27-05-2017,10.5,3020,1,1,1,44,0,1196,Brimbank,-37.79501,144.826202,Western Metropolitan,3755
Sunshine North,9 Compton Pde,6,h,750000,SP,Douglas,27-05-2017,10.5,3020,6,2,4,588,113,1955,Brimbank,-37.770489,144.831665,Western Metropolitan,4217
Sunshine North,9 McLeod St,3,h,632000,S,Douglas,27-05-2017,10.5,3020,3,1,1,471,121,1950,Brimbank,-37.769508,144.833084,Western Metropolitan,4217
Sunshine North,14 Oxford St,3,h,905000,SP,Douglas,27-05-2017,10.5,3020,3,1,4,697,0,1196,Brimbank,-37.770039,144.842545,Western Metropolitan,4217
Surrey Hills,25 James St,5,h,2505000,S,Jellis,27-05-2017,10.2,3127,5,2,0,739,267,1927,Boroondara,-37.817081,145.095657,Southern Metropolitan,5457
Surrey Hills,33 Kingston Rd,3,h,1785000,S,Noel,27-05-2017,10.2,3127,3,1,1,516,120,1910,Boroondara,-37.823719,145.090851,Southern Metropolitan,5457
Surrey Hills,63 Russell St,3,h,1580000,S,J,27-05-2017,10.2,3127,3,1,2,586,0,1196,Whitehorse,-37.831329,145.100601,Southern Metropolitan,5457
Surrey Hills,462 Whitehorse Rd,3,h,1620000,SA,Woodards,27-05-2017,10.2,3127,3,1,2,665,0,1196,Boroondara,-37.814548,145.094299,Southern Metropolitan,5457
Taylors Hill,16 Coronation St,3,h,645000,S,Barry,27-05-2017,18,3037,3,2,2,684,0,1196,Melton,-37.721989,144.745773,Western Metropolitan,4242
Taylors Lakes,7 Hanson Ct,5,h,1300000,PI,Barry,27-05-2017,15.5,3038,5,3,2,771,0,1196,Brimbank,-37.68166,144.774216,Western Metropolitan,5336
Templestowe Lower,91 MacEdon Rd,5,h,1381000,S,Barry,27-05-2017,12.4,3107,5,2,2,733,0,1196,Manningham,-37.7677,145.113708,Eastern Metropolitan,5420
Templestowe Lower,6 Magnolia Dr,5,h,1225000,PI,Barry,27-05-2017,12.4,3107,5,2,2,665,0,1980,Manningham,-37.771561,145.122604,Eastern Metropolitan,5420
Templestowe Lower,140 Swanston St,4,h,1375000,VB,Jellis,27-05-2017,12.4,3107,4,2,1,662,240,1950,Manningham,-37.757629,145.099747,Eastern Metropolitan,5420
Thomastown,20 Caroline St,3,h,705000,S,Barry,27-05-2017,15.3,3074,3,1,2,545,0,1975,Whittlesea,-37.680351,145.009247,Northern Metropolitan,7955
Thomastown,160 Dalton Rd,3,h,550000,S,Stockdale,27-05-2017,15.3,3074,3,1,2,551,0,1196,Whittlesea,-37.67646,145.030838,Northern Metropolitan,7955
Thomastown,18 Plane St,3,h,630000,SP,YPA,27-05-2017,15.3,3074,3,1,3,654,0,1196,Whittlesea,-37.676521,145.023376,Northern Metropolitan,7955
Thomastown,84 The Boulevard,3,h,740000,S,Harcourts,27-05-2017,15.3,3074,3,1,2,727,109,1952,Whittlesea,-37.67873,145.018784,Northern Metropolitan,7955
Thornbury,2/124 Flinders St,2,u,745000,S,McGrath,27-05-2017,7,3071,2,1,1,120,70,1975,Darebin,-37.75668,145.009293,Northern Metropolitan,8870
Thornbury,30 Martin St,3,h,1225000,SP,Jellis,27-05-2017,7,3071,3,1,0,275,90,1920,Darebin,-37.761261,145.002472,Northern Metropolitan,8870
Thornbury,118 Rossmoyne St,4,h,1400000,S,McGrath,27-05-2017,7,3071,4,2,0,364,0,1196,Darebin,-37.758072,145.007812,Northern Metropolitan,8870
Truganina,1/14 Stable Dr,3,u,390000,SP,Sweeney,27-05-2017,18.4,3029,3,2,1,289,138,2008,Wyndham,-37.84169,144.723328,Western Metropolitan,5811
Tullamarine,1/6 Burvale Ct,3,t,555000,S,Barry,27-05-2017,12.9,3043,3,2,2,286,0,1196,Hume,-37.697281,144.874557,Western Metropolitan,3296
Tullamarine,35 Finningley Dr,3,h,695000,S,YPA,27-05-2017,12.9,3043,3,1,2,676,121,1980,Hume,-37.696362,144.882645,Western Metropolitan,3296
Upwey,338 Glenfern Rd,2,h,575000,S,Harcourts,27-05-2017,29.299999,3158,2,1,1,1200,0,1196,Yarra Ranges,-37.91732,145.335007,Eastern Victoria,2591
Viewbank,34 Martins La,3,h,870000,S,Miles,27-05-2017,8.9,3084,3,2,2,291,151,2000,Banyule,-37.732529,145.087296,Eastern Metropolitan,2698
Warrandyte,3 David Rd,4,h,1050000,S,Fletchers,27-05-2017,21.1,3113,4,2,2,1529,0,1196,Manningham,-37.741131,145.223083,Eastern Metropolitan,2003
Watsonia North,66 MacOrna St,4,h,710000,S,Barry,27-05-2017,14.5,3087,4,1,3,541,145,1960,Banyule,-37.697781,145.085159,Northern Metropolitan,1442
Watsonia North,8 Meakin St,3,h,705000,S,Barry,27-05-2017,14.5,3087,3,1,1,538,0,1196,Banyule,-37.701778,145.085098,Northern Metropolitan,1442
